form,rtol,a1,a2,omega1,omega2,phi,N,square,chi,gamma,triangle,alpha,tilde,star,beta,rho,epsilon,delta
DS-p,1e-11,35.0,35.0,51.7,103.4,0.0,51,(-0.012497992596241457+1.6455541338032933e-09j),(0.022182805744139125-6.405815262783234e-11j),(-0.8879270331982525-3.8504737838338107e-11j),(0.018385172449575927+1.4952699568405172e-09j),(-0.03692233714853225-6.682632901070444e-11j),(-0.8627410008111667+7.466573164037703e-12j),(-0.006279848450531759-2.5039576184443153e-10j),(0.008503456414827089-6.15188440083772e-11j),(-0.9715427912703949+4.8225851364233157e-11j),(-0.003221637655989682-1.3073846984267061e-09j),(0.006263426396219287-4.8332415790058e-11j)
DS-p,1e-11,35.0,35.0,51.8,103.6,0.0,51,(-0.012452094156448667+1.6382635909931994e-09j),(0.022111821956506992-6.389581330942768e-11j),(-0.888349175628494-3.6413916303803127e-11j),(0.018330420532938135+1.4946914893284112e-09j),(-0.036811599313830816-6.640600024664777e-11j),(-0.8632473476272409+1.1824662674425783e-11j),(-0.0062566890187590665-2.4472744175666223e-10j),(0.008486607652549445-6.138939720839503e-11j),(-0.9716518948938783+4.740092969162217e-11j),(-0.0032093955603475985-1.3031373001231425e-09j),(0.006240324618581463-4.812688403113458e-11j)
DS-p,1e-11,35.0,35.0,51.9,103.8,0.0,51,(-0.012406442956647118+1.6489548591109718e-09j),(0.022041142310215107-6.420628030139642e-11j),(-0.8887689618005403-3.4907069196531994e-11j),(0.01827586997223763+1.502402704960277e-09j),(-0.03670127665694159-6.667293831969725e-11j),(-0.8637509486030577+1.3147947769458271e-11j),(-0.006233654931334402-2.4718074948823416e-10j),(0.008469746168872243-6.17063682236644e-11j),(-0.9717603732113287+4.7175512669547317e-11j),(-0.003197222843683987-1.3116768627943603e-09j),(0.006217348357274015-4.8292418412544125e-11j)
DS-p,1e-11,35.0,35.0,52.0,104.0,0.0,51,(-0.012361037264145943+1.6459497395809945e-09j),(0.021970765418670702-6.43412497421502e-11j),(-0.8891864090073909-3.4995145896566446e-11j),(0.018221520218245916+1.493747405392904e-09j),(-0.03659136792564527-6.689611398515428e-11j),(-0.8642518231295064+1.542264052877072e-11j),(-0.00621074530518292-2.5911067306310987e-10j),(0.008452872961498908-6.185424246823168e-11j),(-0.9718682309793594+4.6485164984066155e-11j),(-0.0031851189815492523-1.3084633386615356e-09j),(0.006194496718687619-4.8210196944018004e-11j)
DS-p,1e-11,35.0,35.0,52.1,104.2,0.0,51,(-0.012315875339648692+1.6510554333206289e-09j),(0.021900689907952166-6.48149953311467e-11j),(-0.8896015344030623-4.444983436465957e-11j),(0.018167370737404993+1.4991725206614791e-09j),(-0.036481871853625836-6.73661323801038e-11j),(-0.8647499904485392+1.3832330529549913e-11j),(-0.006187959244319119-2.617326610622926e-10j),(0.008435989032372679-6.23460539169132e-11j),(-0.9719754729412295+5.47349217366509e-11j),(-0.0031730834269649774-1.31657009396864e-09j),(0.006171768855044377-4.8088513854172724e-11j)
DS-p,1e-11,35.0,35.0,52.2,104.4,0.0,51,(-0.012270955548477836+1.6551745716157744e-09j),(0.02183091433175815-6.50132501535529e-11j),(-0.8900143549429045-4.704640401074427e-11j),(0.018113420912632714+1.5013185318644664e-09j),(-0.03637278720622233-6.754816815901363e-11j),(-0.8652454695980455+1.0976946022635841e-11j),(-0.006165295941745734-2.6672828333700816e-10j),(0.0084190953248429-6.255412168218991e-11j),(-0.9720821037397761+5.6711040491741054e-11j),(-0.0031611157471892887-1.3214404667408885e-09j),(0.006149163813909175-4.8221644755037986e-11j)
DS-p,1e-11,35.0,35.0,52.3,104.6,0.0,51,(-0.01222627617199578+1.6752068108780974e-09j),(0.02176143733355068-6.54067967589389e-11j),(-0.8904248874533813-4.726418542288673e-11j),(0.018059670207982468+1.5136427710298617e-09j),(-0.03626411269001624-6.812270029875869e-11j),(-0.8657382794735744+9.908337363696811e-12j),(-0.0061427545081098175-2.719721396412187e-10j),(0.008402192819754777-6.293777250412651e-11j),(-0.9721881280018685+5.7390776644590177e-11j),(-0.0031492153921645304-1.3372351319843517e-09j),(0.0061266807698294855-4.864746923655122e-11j)
DS-p,1e-11,35.0,35.0,52.4,104.8,0.0,51,(-0.012181835529102032+1.6867906445876734e-09j),(0.02169225754844689-6.571793932910376e-11j),(-0.8908331486209068-3.832917025858722e-11j),(0.018006118059676546+1.52190079653e-09j),(-0.03615584701949861-6.842611715957591e-11j),(-0.8662284388173794+1.9276793653146517e-11j),(-0.006120334085915602-2.758373754429057e-10j),(0.008385282471847135-6.325211071860463e-11j),(-0.9722935503219897+4.94858333824671e-11j),(-0.0031373818506006054-1.3465182643123733e-09j),(0.006104318864013304-4.8882663570581253e-11j)
DS-p,1e-11,35.0,35.0,52.5,105.0,0.0,51,(-0.012137631965086045+1.6355939712209767e-09j),(0.02162337359706967-6.421269595449576e-11j),(-0.8912391549726816-3.311187446988468e-11j),(0.01795276389301173+1.4660994232614586e-09j),(-0.03604798891371907-6.721112944885801e-11j),(-0.8667159662011158+2.1006133405973735e-11j),(-0.0060980338322398665-2.808860044481547e-10j),(0.00836836522164043-6.178745416171454e-11j),(-0.9723983752403428+4.51122840909117e-11j),(-0.003125614628771565-1.3076527702597124e-09j),(0.006082077240421995-4.790664545106664e-11j)
DS-p,1e-11,35.0,35.0,52.6,105.2,0.0,51,(-0.012093663842247832+1.6143103416143137e-09j),(0.021554784103973188-6.374153299020184e-11j),(-0.8916429228935475-2.739401253572352e-11j),(0.017899607125184926+1.4685829597901632e-09j),(-0.03594053707833285-6.616932400985074e-11j),(-0.8672008800477092+2.6900198627505077e-11j),(-0.0060758529156601645-2.612155435489976e-10j),(0.008351441934475876-6.13889892358837e-11j),(-0.9725026072611058+4.01408460442892e-11j),(-0.0031139132394222765-1.292751885988851e-09j),(0.006059955045095065-4.7533677167139435e-11j)
DS-p,1e-11,35.0,35.0,52.7,105.4,0.0,51,(-0.012049929524097398+1.6444496971016608e-09j),(0.021486487696155864-6.437309935519282e-11j),(-0.8920444686165575-2.739644778624932e-11j),(0.017846647180411613+1.5032922194389359e-09j),(-0.03583349020402453-6.650649076028006e-11j),(-0.8676831986319339+2.6121268520749417e-11j),(-0.006053790500985688-2.496267861026932e-10j),(0.008334513512865585-6.201826496155245e-11j),(-0.9726062508533425+4.0273669030265794e-11j),(-0.003102277188403408-1.318204334514367e-09j),(0.006037951454747973-4.812441734306934e-11j)
DS-p,1e-11,35.0,35.0,52.8,105.6,0.0,51,(-0.01200642739589395+1.6513820614480477e-09j),(0.021418483018566012-6.457250750910861e-11j),(-0.8924438082173867-3.087844454531143e-11j),(0.017793883471756818+1.5075668236635107e-09j),(-0.03572684698965335-6.666740940801057e-11j),(-0.8681629400365106+3.026140756490404e-11j),(-0.006031845766093466-2.5243018857384337e-10j),(0.0083175808657346-6.221658562555554e-11j),(-0.972709310411619+4.305931945707605e-11j),(-0.003090705991608666-1.3248337759638462e-09j),(0.0060160656273526465-4.8268859994600203e-11j)
DS-p,1e-11,35.0,35.0,52.9,105.8,0.0,51,(-0.011963155859085178+1.6329999785440436e-09j),(0.021350768702133253-6.397523510859262e-11j),(-0.8928409576533496-2.782168144579672e-11j),(0.017741315411187196+1.4803214523054944e-09j),(-0.03562060612917338-6.638093046114696e-11j),(-0.8686401222244331+3.117267115308548e-11j),(-0.00601001789495835-2.604215590066737e-10j),(0.008300644815476224-6.162790225034937e-11j),(-0.972811790319164+4.1349642421878564e-11j),(-0.0030791991703075818-1.3103679594812658e-09j),(0.005994296742626631-4.792152864203684e-11j)
DS-p,1e-11,35.0,35.0,53.0,106.0,0.0,51,(-0.011920113317125156+1.6297548512522857e-09j),(0.02128334339935169-6.407530769069215e-11j),(-0.8932359327236871-2.5865978955060404e-11j),(0.01768894241025729+1.4769823026204572e-09j),(-0.03551476629972123-6.646217366133216e-11j),(-0.8691147629954754+3.2666483339649324e-11j),(-0.005988306074159418-2.661565292921232e-10j),(0.008283706245976942-6.174708855580352e-11j),(-0.9729136949126725+3.979761582180488e-11j),(-0.00306775624302863-1.308258033173263e-09j),(0.005972643985624354-4.7904908603547035e-11j)
DS-p,1e-11,35.0,35.0,53.1,106.2,0.0,51,(-0.011877298205937546+1.6425743034550929e-09j),(0.02121620574688998-6.449694517952077e-11j),(-0.8936287491039401-3.178289163700765e-11j),(0.017636763864489514+1.4840699050582055e-09j),(-0.03540932619661334-6.696012519028227e-11j),(-0.8695868800108723+2.5474518687474396e-11j),(-0.005966709512067185-2.7342306949123093e-10j),(0.008266765939324808-6.216250366228469e-11j),(-0.9730150284972049+4.481534972947272e-11j),(-0.003056376753708425-1.3204744162946084e-09j),(0.005951106534950702-4.819789497367269e-11j)
DS-p,1e-11,35.0,35.0,53.2,106.4,0.0,51,(-0.011834708951332592+1.6671722655982751e-09j),(0.021149354404753424-6.454597042341856e-11j),(-0.8940194222263107-2.608385400673249e-11j),(0.01758477917201978+1.5030500234833088e-09j),(-0.03530428449515157-6.695866652902187e-11j),(-0.870056490679937+1.79355088885892e-11j),(-0.005945227414121615-2.6039127724469186e-10j),(0.00824982472798633-6.218994194304596e-11j),(-0.9731157952172005+3.956767748071089e-11j),(-0.0030450602368036275-1.341312597452037e-09j),(0.005929683586119996-4.860606531863438e-11j)
DS-p,1e-11,35.0,35.0,53.3,106.6,0.0,51,(-0.01179234399333869+1.6746645180043603e-09j),(0.021082788042356245-6.45652532888943e-11j),(-0.8944079676353103-4.551111356526954e-11j),(0.017532987764065703+1.5102725073802156e-09j),(-0.03519963984710913-6.694201776299004e-11j),(-0.8705236125057436-2.410403135182035e-12j),(-0.005923858960640299-2.599453946672293e-10j),(0.008232883433128356-6.220487101438634e-11j),(-0.9732159994670355+5.6896508320318434e-11j),(-0.003033806187260464-1.3441716148265948e-09j),(0.005908374380942303-4.9054458672118e-11j)
DS-p,1e-11,35.0,35.0,53.4,106.8,0.0,51,(-0.011750201833438771+1.6688846995997875e-09j),(0.021016505284443363-6.445932157592381e-11j),(-0.8947944005030534-4.338148257313855e-11j),(0.017481388991922944+1.5141594052713785e-09j),(-0.035095390954791965-6.652667046927545e-11j),(-0.8709882626187876+1.0519884025182412e-12j),(-0.005902603414500508-2.514394503175816e-10j),(0.008215942790012334-6.2128908835555e-11j),(-0.9733156453316356+5.482438500244633e-11j),(-0.003022614210269871-1.3408404774069957e-09j),(0.005887178070743745-4.897225719915589e-11j)
DS-p,1e-11,35.0,35.0,53.5,107.0,0.0,51,(-0.011708280918567737+1.7022352246961702e-09j),(0.0209505048309286-6.501755829898963e-11j),(-0.8951787359482257-4.2761096147000925e-11j),(0.017429982273657624+1.5521782867587494e-09j),(-0.03499153644369118-6.68401510060191e-11j),(-0.8714504580859412+5.572536296133971e-12j),(-0.0058814599720279255-2.352665079782912e-10j),(0.00819900360770363-6.267147637789802e-11j),(-0.9734147369524944+5.351011274610541e-11j),(-0.0030114838139289717-1.3694575748786741e-09j),(0.005866093897425647-4.963933289627964e-11j)
DS-p,1e-11,35.0,35.0,53.6,107.2,0.0,51,(-0.011666579751706216+1.6807030413718444e-09j),(0.020884785319423782-6.439988214723935e-11j),(-0.8955609889635371-1.8371076146600404e-11j),(0.01737876698853285+1.5219688733782654e-09j),(-0.03488807500541296-6.655541959008223e-11j),(-0.8719102158330869+2.950237140782764e-11j),(-0.005860427877627868-2.438895256474302e-10j),(0.008182066646154278-6.207155253768228e-11j),(-0.973513278437391+2.994559562858407e-11j),(-0.0030004145693261486-1.352454087443247e-09j),(0.005845121088655029-4.9262410526085785e-11j)
DS-p,1e-11,35.0,35.0,53.7,107.4,0.0,51,(-0.011625096767616822+1.6891449992574108e-09j),(0.020819345491190366-6.494244690340028e-11j),(-0.8959411743678632-2.8054331759164506e-11j),(0.017327742577866893+1.4826284301970972e-09j),(-0.03478500525862377-6.846674917456395e-11j),(-0.8723675526045609+1.7591080157212077e-11j),(-0.005839506306691333-2.890426072835941e-10j),(0.008165132591928422-6.253745949764572e-11j),(-0.9736112738012236+3.858842772409583e-11j),(-0.002989405940126557-1.3538786732548223e-09j),(0.005824258947984341-5.00492256603617e-11j)
DS-p,1e-11,35.0,35.0,53.8,107.6,0.0,51,(-0.011583830599771545+1.6900250555913719e-09j),(0.020754183919980757-6.49782971660772e-11j),(-0.8963193069178222-2.711209599974124e-11j),(0.017276908330070624+1.4825415479002175e-09j),(-0.03468232590926913-6.85055839234625e-11j),(-0.8728224850732532+1.6512561511731313e-11j),(-0.005818694613534016-2.907885889602854e-10j),(0.008148202166854104-6.25839536654073e-11j),(-0.9737087271224473+3.8395127092606064e-11j),(-0.0029784576436098498-1.3552688919354846e-09j),(0.0058035065579413935-5.008560395046696e-11j)
DS-p,1e-11,35.0,35.0,53.9,107.8,0.0,51,(-0.011542779705733884+1.6848960434268908e-09j),(0.020689299343051273-6.485752910910803e-11j),(-0.8966954011902797-2.3600100153362434e-11j),(0.01722626368280686+1.479118535025412e-09j),(-0.0345800355786612-6.799026677885981e-11j),(-0.8732750297233157+1.802770804108497e-11j),(-0.005797991986612563-2.860736019254445e-10j),(0.008131276118454586-6.248752109356478e-11j),(-0.9738056423691169+3.588779286351952e-11j),(-0.002967569157316191-1.3521041018447563e-09j),(0.005782863250239113-4.9919284419533716e-11j)
DS-p,1e-11,35.0,35.0,54.0,108.0,0.0,51,(-0.01150194263923006+1.668519810439555e-09j),(0.020624690442098217-6.422758556943676e-11j),(-0.8970694716509648-2.1539620946712778e-11j),(0.017175808006352492+1.4792650688482711e-09j),(-0.03447813291281298-6.690491164642133e-11j),(-0.8737252029068062+1.7665784970719753e-11j),(-0.0057773976923804655-2.6383486218576014e-10j),(0.00811435511465566-6.189995061755686e-11j),(-0.973902023479313+3.617469298113567e-11j),(-0.002956740059869435-1.341951128499591e-09j),(0.005762328254999462-4.958760840049076e-11j)
DS-p,1e-11,35.0,35.0,54.1,108.2,0.0,51,(-0.011461317939096306+1.6710832908580607e-09j),(0.020560355919323505-6.429741537597879e-11j),(-0.8974415326411685-2.0670956780938115e-11j),(0.017125540687809464+1.4790034905334939e-09j),(-0.03437661656951808-6.70144286672669e-11j),(-0.874173020852373+1.7810090142424318e-11j),(-0.005756910984551373-2.6676779803087584e-10j),(0.008097439874236133-6.197530441729746e-11j),(-0.9739978743789025+3.5403435354800507e-11j),(-0.0029459699116461263-1.3442645094808394e-09j),(0.005741900836599683-4.965545590473199e-11j)
DS-p,1e-11,35.0,35.0,54.2,108.4,0.0,51,(-0.01142090417158333+1.6853360899544979e-09j),(0.020496294468189503-6.465288958427163e-11j),(-0.8978115983632486-2.077083793665411e-11j),(0.01707546108185727+1.491831425847799e-09j),(-0.034275485203139444-6.745174150619451e-11j),(-0.8746184996373563+1.6963459453131296e-11j),(-0.005736531155775024-2.691766114298631e-10j),(0.008080531021605823-6.233471289811348e-11j),(-0.9740931989299413+3.593035621391042e-11j),(-0.0029352583174097717-1.3574086526566634e-09j),(0.005721580226667645-5.0021663530897515e-11j)
DS-p,1e-11,35.0,35.0,54.3,108.6,0.0,51,(-0.011380699905196861+1.6876093084846586e-09j),(0.020432504786606725-6.477535766123943e-11j),(-0.8981796829185617-1.8323575983583454e-11j),(0.01702556860715786+1.491992622778471e-09j),(-0.03417473741813698-6.753843963746415e-11j),(-0.8750616552257978+1.97590570690934e-11j),(-0.005716257433215896-2.715062845195404e-10j),(0.008063629281838371-6.246647748347931e-11j),(-0.9741880009932555+3.3841826662743863e-11j),(-0.002924604797169602-1.360209744754242e-09j),(0.005701365758148664-5.0110297667875565e-11j)
DS-p,1e-11,35.0,35.0,54.4,108.8,0.0,51,(-0.011340703720644326+1.7107181144511167e-09j),(0.020368985590630863-6.50342389649046e-11j),(-0.8985458002368611-2.034047194056028e-11j),(0.01697586262043353+1.5085713277613302e-09j),(-0.03407437186078464-6.794277630408436e-11j),(-0.8755025034083238+1.7542071565132236e-11j),(-0.005696089113731061-2.668603636178343e-10j),(0.00804673527515477-6.270710654812342e-11j),(-0.9742822843257278+3.4963534455311577e-11j),(-0.0029140089525483068-1.3749681962361252e-09j),(0.005681256677389277-5.051276972745063e-11j)
DS-p,1e-11,35.0,35.0,54.5,109.0,0.0,51,(-0.011300914233751387+1.7344899407748995e-09j),(0.02030573556605319-6.558438254554362e-11j),(-0.8989099641463709-2.017277306923223e-11j),(0.016926342478514007+1.5328592654082142e-09j),(-0.03397438719454165-6.83396006120703e-11j),(-0.8759410598497632+1.8254359501023395e-11j),(-0.005676025501454494-2.6147832767643985e-10j),(0.00802984961689326-6.324644905871196e-11j),(-0.9743760526838859+3.502669466694924e-11j),(-0.002903470393956116-1.3936227829892808e-09j),(0.005661252249115508-5.0992321929016006e-11j)
DS-p,1e-11,35.0,35.0,54.6,109.2,0.0,51,(-0.011261330040833399+1.7226349932942104e-09j),(0.020242753455635934-6.549749136245041e-11j),(-0.8992721884965142-1.8061645592379482e-11j),(0.016877007565429113+1.5278664527222248e-09j),(-0.03387478204442178-6.80256520459942e-11j),(-0.8763773402274343+2.181091715670443e-11j),(-0.005656065875967521-2.6099660535308406e-10j),(0.00801297294196851-6.319186066213667e-11j),(-0.974469309961754+3.356752993503739e-11j),(-0.0028929886908583523-1.3844045596833724e-09j),(0.005641351768526457-5.0777559842622e-11j)
DS-p,1e-11,35.0,35.0,54.7,109.4,0.0,51,(-0.011221949771138768+1.6903699058563614e-09j),(0.02018003795847533-6.441672777749521e-11j),(-0.8996324868215956-2.149329709948432e-11j),(0.016827857239440382+1.4846805260360638e-09j),(-0.033775555044399136-6.741253337772263e-11j),(-0.8768113599056843+1.6731959990536906e-11j),(-0.005636209545193329-2.7118270767481e-10j),(0.007996105839580155-6.212090570141439e-11j),(-0.9745620597700843+3.607953057310447e-11j),(-0.002882563452189322-1.3596696704369934e-09j),(0.005621554522640254-5.0088943693786826e-11j)
DS-p,1e-11,35.0,35.0,54.8,109.6,0.0,51,(-0.011182772049921505+1.7400876220810752e-09j),(0.02011758780787064-6.583642811617719e-11j),(-0.8999908726021-2.208529685233267e-11j),(0.016778890876553796+1.539851487387703e-09j),(-0.03367670482618967-6.841914809099934e-11j),(-0.8772431341844006+1.7358656286390726e-11j),(-0.005616455803688103-2.669304884317274e-10j),(0.007979248932155514-6.35283658142766e-11j),(-0.9746543057791053+3.616827202385889e-11j),(-0.002872194262912204-1.4008161662768448e-09j),(0.005601859818039167-5.099846248313101e-11j)
DS-p,1e-11,35.0,35.0,54.9,109.8,0.0,51,(-0.011143795512407203+1.7654576114573875e-09j),(0.020055401727346274-6.550775235544266e-11j),(-0.9003473592166805-2.768915532752831e-11j),(0.016730107845743372+1.560535014122872e-09j),(-0.03357823003394267-6.829278024601005e-11j),(-0.8776726782391252+1.9145785929949658e-11j),(-0.0055968039587541134-2.652820060467691e-10j),(0.007962402758491732-6.315581935004465e-11j),(-0.9747460516293663+4.1551207384357265e-11j),(-0.0028618807188693883-1.426115970673361e-09j),(0.005582266978949552-5.07689176775471e-11j)
DS-p,1e-11,35.0,35.0,55.0,110.0,0.0,51,(-0.011105018825533709+1.7595031168741933e-09j),(0.019993478468525023-6.528548291850125e-11j),(-0.9007019599078332-2.7563180231557083e-11j),(0.01668150750634224+1.5471002254722364e-09j),(-0.03348012927351423-6.835985905900239e-11j),(-0.8781000071067571+1.6516928935911506e-11j),(-0.0055772533298714295-2.739784132806693e-10j),(0.007945567915202477-6.294116341738016e-11j),(-0.9748373009011762+4.288484583803798e-11j),(-0.002851622432524476-1.4221417392157415e-09j),(0.005562775269813608-5.0670292538299485e-11j)
DS-p,1e-11,35.0,35.0,55.1,110.2,0.0,51,(-0.011066440641085227+1.7611656692925974e-09j),(0.019931816765067268-6.541808504298616e-11j),(-0.9010546878413046-3.109494462170231e-11j),(0.016633089229766848+1.5473221625073276e-09j),(-0.03338240118350108-6.85707626610919e-11j),(-0.878525135742044+1.1119637634151706e-11j),(-0.005557803231903913-2.7896443864350415e-10j),(0.007928745024449572-6.308045609147349e-11j),(-0.9749280572086056+4.632430416964212e-11j),(-0.002841419003985362-1.4250758075674043e-09j),(0.005543384036370038-5.073427489260172e-11j)
